tweet_id,airline_sentiment,airline_sentiment_confidence,negativereason,negativereason_confidence,airline,airline_sentiment_gold,name,negativereason_gold,retweet_count,text,tweet_coord,tweet_created,tweet_location,user_timezone
568957001658724353,neutral,0.6849,,0.0,United,,MayhemRevived,,1,I left my dildo on the plane is there any way for me to get it back? @united,,2015-02-20 18:14:54 -0800,,
568955862124863488,positive,0.6963,,0.0,United,,kevinkugler,,0,"@united Don't know her last name, but Karen at your call center is terrific.  Friendly, helpful.  Terrific representative. Kudos.",,2015-02-20 18:10:22 -0800,"Omaha, Nebraska",Central Time (US & Canada)
568955339607019521,negative,1.0,Can't Tell,0.3499,United,,leigh_emery,,1,@united I'm Cancelled Flighting my #mileageplus card and I will NEVER do business with you again. You clearly don't care about your customers.,,2015-02-20 18:08:18 -0800,"Hoboken, NJ",Eastern Time (US & Canada)
568955124300820480,positive,1.0,,,United,,ThomasRogersSG,,0,"@united thank you! Good service, safe flight... 1/2 way home!",,2015-02-20 18:07:26 -0800,,
568955060165554176,negative,1.0,Customer Service Issue,1.0,United,,TaraNorden,,0,"Why even ask me to DM you and offer help if you ""can't do anything"" @united #terriblecustomerservice #unitedairlines http://t.co/feC4i3Vwq7",,2015-02-20 18:07:11 -0800,Chicago,Central Time (US & Canada)
568954593591369728,negative,1.0,Customer Service Issue,1.0,United,,tjny753,,1,@united Yes and that is appreciated but misinformation damages credibility.  You may want to have someone observe in Newark #fwiw,,2015-02-20 18:05:20 -0800,"Elmira, NY",
568954266628575232,negative,1.0,Can't Tell,1.0,United,,Y_Marms5,,0,@united you guys suck!,,2015-02-20 18:04:02 -0800,NY & NJ,Eastern Time (US & Canada)
568954048038055936,negative,1.0,Flight Attendant Complaints,0.6752,United,,tompenning,,0,"@united never fails, flying FC order ravioli get chicken. Tell the FA she says you should of told me, other people wanted chicken..idiot.",,2015-02-20 18:03:10 -0800,,
568954046700064768,negative,1.0,Lost Luggage,0.6714,United,,sjwwalsh,,1,@united second time flying into Houston and 45+ mins waiting for luggage at baggage. Typical? Still waiting..,,2015-02-20 18:03:10 -0800,,
568953367646625792,positive,1.0,,,United,,bakedstove,,0,"@united Both flights went great and improved my view of your airline, cheers! Flight attendents on UA1022 deserve a raise",,2015-02-20 18:00:28 -0800,"Boston, Massachusetts",Eastern Time (US & Canada)
568952850908213248,negative,1.0,Customer Service Issue,1.0,United,,RONISREALTOR,,1,"@united again HORRIBLE service, again attitude when asked for information, again you make me not want to fly UNITED ever. #platinummember",,2015-02-20 17:58:24 -0800,"Fort Lauderdale, FL",Eastern Time (US & Canada)
568951922734055424,negative,1.0,Customer Service Issue,1.0,United,,leigh_emery,,0,@united and now your rep just hung up on me after over 35 mins on hold because I asked for a supervisor. I'm furious right now.,,2015-02-20 17:54:43 -0800,"Hoboken, NJ",Eastern Time (US & Canada)
568951819969232896,neutral,1.0,,,United,,aushianya,,0,@united I have a question about my interview process I had only one interview but was the last person is that good or bad,,2015-02-20 17:54:19 -0800,,
568951601777512448,negative,1.0,Late Flight,1.0,United,,LinaSalazar,,0,@united thank you for 7 hrs at terminal D in Dulles airport http://t.co/IG2dgctt2M,,2015-02-20 17:53:27 -0800,Washington DC,Eastern Time (US & Canada)
568951462413209601,negative,1.0,Can't Tell,0.6742,United,,1234567890_,,1,@united go bankrupt again and transfer all of your assets to $LUV. That would be great.,,2015-02-20 17:52:53 -0800,"Boulder, CO | Los Angeles, CA",Arizona
568951377231114240,neutral,0.6651,,0.0,United,,JPKirchmeier,,0,@united landing in Chicago - saw it once we were already airborne.,,2015-02-20 17:52:33 -0800,"Evanston, IL",Central Time (US & Canada)
568950980471103489,negative,1.0,Flight Booking Problems,0.6889,United,,majacgray,,0,"@united Marcus helped me - good agent, couldn't fix it. Flight was listed on website, but ""unavailable""to book. False advertising much?",,2015-02-20 17:50:58 -0800,"Brooklyn, NY",Eastern Time (US & Canada)
568950850615316480,positive,0.6566,,,United,,paigeworthy,,0,"@united I may not hit any new status this year, but I’ve flown several times this year and have tried to book with y’all every time!","[0.0, 0.0]",2015-02-20 17:50:28 -0800,Chicago,Central Time (US & Canada)
568950706008231936,negative,0.6481,Flight Attendant Complaints,0.3351,United,,elbrooklyntaco,,1,"@united unsmiling rep. told us hotel shuttle comes ""like every 15 minutes."" Breezy 30 min. Late Flightr we're taking a cab. You going to reimburse?",,2015-02-20 17:49:53 -0800,,
568950548411461632,negative,1.0,Late Flight,0.6495,United,,laurenmadams,,0,"@united If someone misses his connecting flight because of the airline, and it was the last flight of the day, how will you fix it?",,2015-02-20 17:49:15 -0800,In & Around Chicago,Central Time (US & Canada)
568949970080018433,negative,0.6848,Customer Service Issue,0.6848,United,,MadisonWatts_,,1,@united Yes I needed plenty of assistance but received none.,"[38.26810946, -82.12153441]",2015-02-20 17:46:58 -0800,West Virginia,Alaska
568949545972961280,negative,1.0,Late Flight,1.0,United,,AJMILBRANDT,,1,"@united not tonight, we got a hotel and after 14hrs of traveling and still not reaching our destination we are disappointed. Thanks",,2015-02-20 17:45:16 -0800,Buck-hio,
568948971923742720,negative,0.6537,Customer Service Issue,0.32899999999999996,United,,Dra_Mck,,0,@united thank you for the reply. I emailed your customer care department about my experience.,,2015-02-20 17:43:00 -0800,Chapel Hill,Quito
568948323916255233,negative,1.0,Customer Service Issue,0.6493,United,,Decode_NewYork,,0,@united How can I file a claim when your agents won't let me speak to a supervisor? My claim number is expired because you WON'T find my bag,,2015-02-20 17:40:25 -0800,New York City,Eastern Time (US & Canada)
568948016662474752,neutral,1.0,,,United,,Csqd,,0,@united it's done.  If you do something to make up for it I'll tweet that too.,,2015-02-20 17:39:12 -0800,"Vail, CO",Mountain Time (US & Canada)
568948008160661504,negative,0.636,Can't Tell,0.324,United,,aushianya,,0,@united I had one interview I was the last person what does that mean?,,2015-02-20 17:39:10 -0800,,
568947922731028480,negative,1.0,Late Flight,1.0,United,,HobertRunter,,1,@united I have flown with you 10 times in the last 13 days. 8 out of 10 flights have been delayed. Huge mistake on my part. Don't fly united,,2015-02-20 17:38:49 -0800,Minneapolis,Quito
568947542899052544,positive,1.0,,,United,,mrp,,0,@united I just received notification of in-flight Wi-Fi for UA863 from @flySFO to @SydneyAirport. Amazing!,,2015-02-20 17:37:19 -0800,sf - austin - sydney,Alaska
568947313676148737,negative,1.0,Customer Service Issue,0.6805,United,,HILL_PARTYofone,,1,@united yes but taking two days to get bag delivered. Missed a full day skiing because of this.,,2015-02-20 17:36:24 -0800,"Omaha, NE",Central Time (US & Canada)
568946825798905856,positive,0.34299999999999997,,0.0,United,,nfriesen1,,0,@united give her the recognition she deserves!,,2015-02-20 17:34:28 -0800,"Winnipeg, MB Canada",Central Time (US & Canada)
568946758404808704,positive,1.0,,,United,,nfriesen1,,0,@united she's the type of person that can make a customers day! I fly 100+ times a year &amp; she's one of the top flight attendants I've had!,,2015-02-20 17:34:12 -0800,"Winnipeg, MB Canada",Central Time (US & Canada)
568944096687075329,negative,1.0,Bad Flight,0.3748,United,,xVanDanx,,0,@united made me remove 1 pound from my checked bag otherwise they would charge me $200. Loyal flier for 10 years - time for change.,,2015-02-20 17:23:37 -0800,Silver Spring,Eastern Time (US & Canada)
568942578026086401,negative,1.0,Late Flight,0.6436,United,,Charlie_Mich,,0,@united been sitting on this plane 3:15 unreal. When will my 2+ day nightmare end?,,2015-02-20 17:17:35 -0800,,
568941851228528642,positive,0.6889,,0.0,United,,1234567890_,,0,@united you suck. @SouthwestAir you're the best.,"[37.61476852, -122.40521688]",2015-02-20 17:14:42 -0800,"Boulder, CO | Los Angeles, CA",Arizona
568940548301549568,negative,0.7055,Late Flight,0.3748,United,,wisemana,,0,@United can you let us out of the gate now. UA1157,"[0.0, 0.0]",2015-02-20 17:09:31 -0800,"washington, dc",Eastern Time (US & Canada)
568938647795314688,negative,1.0,Late Flight,0.6579,United,,wisemana,,0,"@united &amp; on top of no free tv on the int’l leg, now I’m sitting on the Tarmac in Houston, 70 min past departure w/ another hr plus to go","[29.98384194, -95.33664018]",2015-02-20 17:01:58 -0800,"washington, dc",Eastern Time (US & Canada)
568935475815292928,negative,1.0,Bad Flight,0.3434,United,,hoozsah,,0,"@united DTV doesnt work, pilots Late Flight, wont let 10yr old fly next 2 me and I paid 4 an upgrade. #unitedsucks",,2015-02-20 16:49:22 -0800,,
568934749571387392,negative,1.0,Customer Service Issue,1.0,United,,KatieJelen,,0,"@united Your ""Loyalty Team"" basically flipped me off via phone, but thanks. Maybe Google ""loyalty"" and get back to me? ^LOL",,2015-02-20 16:46:29 -0800,"Los Angeles, CA (via Philly)",Pacific Time (US & Canada)
568934521506107392,negative,1.0,Bad Flight,0.3404,United,,JoeSchmuck,,2,"Hey @united, this is your job, don't give me the safety spin. This is the same plane that broke on the original flight out. #unitedSucks",,2015-02-20 16:45:34 -0800,San Francisco,Pacific Time (US & Canada)
568933083472220160,positive,1.0,,,United,,ferriertv,,0,@united Thank You,,2015-02-20 16:39:52 -0800,Denver,Mountain Time (US & Canada)
568932735181578240,negative,1.0,Customer Service Issue,1.0,United,,StarksRavings,,0,"@united, if you mean beyond opaque ""maintenance issues"", yes, that would be  basic in customer service which your EWR staff can't manage.",,2015-02-20 16:38:28 -0800,United States,Eastern Time (US & Canada)
568932482323623937,negative,0.685,Flight Booking Problems,0.3586,United,,iamtedking,,0,"@united ""Dear Ted. We don't care about you nor the Mileage Plus Card you pay a lot for. Bye bye. -- United""",,2015-02-20 16:37:28 -0800,,Eastern Time (US & Canada)
568931996891807744,neutral,1.0,,,United,,JamieReidy,,0,@united Terminal 1 gate B3. Flt 1299. Then take her to Terminal 5. Gate M13. Swiss Air LX009,,2015-02-20 16:35:32 -0800,,Pacific Time (US & Canada)
568931924166574080,negative,1.0,Customer Service Issue,1.0,United,,LJ3000,,0,. @united sad that you don't think it is important to resolve your client facing team that behaves disgraceful,,2015-02-20 16:35:15 -0800,,Pacific Time (US & Canada)
568931759150084096,negative,1.0,Can't Tell,0.7075,United,,JamieReidy,,0,@united Help! My girlfriend Amy Lloyd is going to miss our flt to Zurich bc of your fault. She needs a golf cart to meet her at ORD (1),,2015-02-20 16:34:36 -0800,,Pacific Time (US & Canada)
568931637699829761,negative,0.3511,Flight Attendant Complaints,0.3511,United,,robfarrisjr,,1,@united - #epicfail from a former gate agent in PIA!  He walked away and quit! Luckily a responsible PIA agent saved the day!,,2015-02-20 16:34:07 -0800,"Apex, NC",Eastern Time (US & Canada)
568931356287365120,negative,1.0,Late Flight,0.6378,United,,tjny753,,0,@united That was the problem.  We were being told the aircraft was on its way.,,2015-02-20 16:33:00 -0800,"Elmira, NY",
568931215149039617,negative,0.684,Late Flight,0.3499,United,,Charlie_Mich,,1,@united will do. Thx. Been sitting on plane now for 2.5 hrs and now we have to refuel!  I can't even make this stuff up.,,2015-02-20 16:32:26 -0800,,
568930692551221248,negative,1.0,Can't Tell,0.684,United,,thebadvillain,,1,@united do you know how to use twitter bro?  Your terminal looks like it's in Bosnia.  Here's another pic. http://t.co/M9Nywr5Kbs,,2015-02-20 16:30:21 -0800,,
568929299350179840,negative,1.0,Late Flight,1.0,United,,JW_Blocker,,1,@united you are by far the worst airline. 4 plane delays on 1 round trip flight. How is that possible.,,2015-02-20 16:24:49 -0800,,
568928251554299906,negative,1.0,Lost Luggage,0.3407,United,,iamawarplane,,0,@united I took care of it myself. Had to rent a car and drive 3 hours to retrieve my belongings. Due to united errors.,,2015-02-20 16:20:40 -0800,"Austin, Texas",
568928163058724865,negative,0.6942,Late Flight,0.3702,United,,Charlie_Mich,,0,@united now I'll probably miss my next connection!,,2015-02-20 16:20:18 -0800,,
568927730160549888,neutral,1.0,,,United,,suijuris,,0,@united any chance you'll ever do CPUs on your JFK-LAX like @AmericanAir?,"[40.64993239, -73.78249589]",2015-02-20 16:18:35 -0800,"New York, NY",Eastern Time (US & Canada)
568927727627202560,negative,1.0,Late Flight,1.0,United,,Charlie_Mich,,0,@united you may think I'm joking or blowing it out of proportion but the last 8 united flights have been delayed or significantly Late Flight.,,2015-02-20 16:18:35 -0800,,
568927631103696896,negative,1.0,Late Flight,1.0,United,,Schlubach,,1,"@united not the case. Now delayed due to ""mechanical issues with no update on departure time"". Just Cancelled Flight the goddamn flight so I go delta",,2015-02-20 16:18:12 -0800,NY,Quito
568927281747505152,negative,1.0,Late Flight,1.0,United,,Charlie_Mich,,0,@united 2 days and 3 planes with mechanical issues?  Now over 1.5 hrs Late Flight sitting on this plane. This is insane!!,,2015-02-20 16:16:48 -0800,,
568926552836182016,negative,1.0,Customer Service Issue,1.0,United,,ellembee,,0,@united I didn't get a message from you. I'll resend numbers.,,2015-02-20 16:13:54 -0800,chicago,Central Time (US & Canada)
568926321369153536,neutral,0.6735,,0.0,United,,takwind_,,0,"@united Yes, filled out the form last year. Don't have case number handy. Guess I'm not cut out for the historical society afterall",,2015-02-20 16:12:59 -0800,New York | Nomad,Eastern Time (US & Canada)
568925709189705728,negative,1.0,Bad Flight,1.0,United,,StephanieWeyant,,0,@United What idiot designed your seats? Armrest TV remote &amp; resting elbows don't mix. Seatmate keeps changing channels &amp; blasting volume.,,2015-02-20 16:10:33 -0800,New York City,
568925583939375104,negative,0.7118,longlines,0.3667,United,,archivelle,,0,@united You can bump me up to Group 3 so I won't be forced to check my bag and wait 30+ minutes at LGA.,,2015-02-20 16:10:03 -0800,New York,
568924206152306688,negative,1.0,Can't Tell,0.6656,United,,KatieJelen,,0,"@united Listen, learn &amp; do this: Remove your PQD requirement. It is insulting. ^HA",,2015-02-20 16:04:35 -0800,"Los Angeles, CA (via Philly)",Pacific Time (US & Canada)
568923233866555392,positive,1.0,,,United,,livingextreme,,0,@united thank you for the reply.  I will fill out the form and submit it as requested.  Good to know you're paying attention!,,2015-02-20 16:00:43 -0800,"Grand Junction, Colorado",
568922616800657411,positive,1.0,,,United,,Mimsw,,0,@united Gate Agent Alavera is amazing,,2015-02-20 15:58:16 -0800,"Boulder, CO",Mountain Time (US & Canada)
568922057552977920,negative,0.6842,Can't Tell,0.6842,United,,KatieJelen,,1,@united I need you...to be a better airline. ^LOL,,2015-02-20 15:56:03 -0800,"Los Angeles, CA (via Philly)",Pacific Time (US & Canada)
568921968818270208,negative,1.0,Flight Attendant Complaints,1.0,United,,EddieUmphrey,,1,@united your agents forced me to check a carry on bag. When I received my bag I found your crew had stolen from me. U lost my business!,,2015-02-20 15:55:42 -0800,"MN, MI, NM",Eastern Time (US & Canada)
